id,brand,price,take_place,destination,hand_luggage,checked_baggage,price_raw,start_hour,end_hour,trip_mins,days_left,is_holiday,num_flights_same_route_day,price_lag1,price_lag3,price_roll3_mean,price_roll3_std
VN-7124,Vietnam Airlines,1670800,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.670.800 VND,Evening,Evening,80,1,0,21,1642000.0,2715000.0,2088296.2195767194,573586.0737627724
VN-7126,Vietnam Airlines,1495000,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.495.000 VND,Evening,Evening,80,3,0,23,1495000.0,1495000.0,2742015.301587302,0.0
VN-7126,Vietnam Airlines,1502561,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.502.561 VND,Evening,Evening,80,3,0,23,1495000.0,1502561.0,2742015.301587302,0.0
VN-7126,Vietnam Airlines,2715000,TP HCM (SGN),Đà Nẵng (DAD),10,32,2.715.000 VND,Evening,Evening,80,3,0,23,1502561.0,2715000.0,2742015.301587302,0.0
VN-7126,Vietnam Airlines,3916000,TP HCM (SGN),Đà Nẵng (DAD),18,32,3.916.000 VND,Evening,Evening,80,3,0,23,2715000.0,1495000.0,2742015.301587302,0.0
VN-7126,Vietnam Airlines,1336000,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.336.000 VND,Evening,Evening,80,2,0,24,3916000.0,1502561.0,2205656.734126984,758525.5603973856
VN-7126,Vietnam Airlines,1359139,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.359.139 VND,Evening,Evening,80,1,0,21,1336000.0,2715000.0,2088296.2195767194,573586.0737627724
VN-7136,Vietnam Airlines,1779584,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.779.584 VND,LateNight,LateNight,80,3,0,23,1779584.0,1779584.0,2742015.301587302,0.0
VN-7136,Vietnam Airlines,1509287,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.509.287 VND,LateNight,LateNight,80,2,0,24,1779584.0,1509287.0,2205656.734126984,758525.5603973856
VN-7140,Vietnam Airlines,1779584,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.779.584 VND,LateNight,LateNight,80,3,0,23,1779584.0,1779584.0,2742015.301587302,0.0
VN-7140,Vietnam Airlines,1509287,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.509.287 VND,LateNight,LateNight,80,2,0,24,1779584.0,1509287.0,2205656.734126984,758525.5603973856
VN-7144,Vietnam Airlines,1431000,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.431.000 VND,Morning,Morning,80,3,0,23,1431000.0,1431000.0,2742015.301587302,0.0
VN-7144,Vietnam Airlines,2715000,TP HCM (SGN),Đà Nẵng (DAD),10,32,2.715.000 VND,Morning,Morning,80,3,0,23,1431000.0,2715000.0,2742015.301587302,0.0
VN-7144,Vietnam Airlines,3916000,TP HCM (SGN),Đà Nẵng (DAD),18,32,3.916.000 VND,Morning,Morning,80,3,0,23,2715000.0,3916000.0,2742015.301587302,0.0
VN-7144,Vietnam Airlines,1650365,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.650.365 VND,Morning,Morning,80,2,0,24,3916000.0,1431000.0,2205656.734126984,758525.5603973856
VN-7144,Vietnam Airlines,1680000,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.680.000 VND,Morning,Morning,80,1,0,21,1650365.0,2715000.0,2088296.2195767194,573586.0737627724
VN-7146,Vietnam Airlines,1779584,TP HCM (SGN),Đà Nẵng (DAD),10,23,1.779.584 VND,Evening,LateNight,80,3,0,23,1779584.0,1779584.0,2742015.301587302,0.0
VN-7146,Vietnam Airlines,1509287,TP HCM (SGN),Đà Nẵng (DAD),10,10,1.509.287 VND,Evening,LateNight,80,2,0,24,1779584.0,1509287.0,2205656.734126984,758525.5603973856
VN-7340,Vietnam Airlines,1552000,TP HCM (SGN),Nha Trang (CXR),10,23,1.552.000 VND,Afternoon,Afternoon,65,3,0,5,1552000.0,1552000.0,1530710.8,0.0
VN-7340,Vietnam Airlines,1521874,TP HCM (SGN),Nha Trang (CXR),10,10,1.521.874 VND,Afternoon,Afternoon,65,2,0,6,1552000.0,1521874.0,1544833.0666666667,19971.901051449393
VN-7340,Vietnam Airlines,1547000,TP HCM (SGN),Nha Trang (CXR),10,10,1.547.000 VND,Afternoon,Afternoon,65,1,0,6,1521874.0,1547000.0,1555160.4888888889,22790.466539160396
VN-8346,Vietnam Airlines,1330870,TP HCM (SGN),Nha Trang (CXR),10,23,1.330.870 VND,Evening,Evening,85,3,0,5,1330870.0,1330870.0,1530710.8,0.0
VN-8346,Vietnam Airlines,1343883,TP HCM (SGN),Nha Trang (CXR),10,10,1.343.883 VND,Evening,Evening,85,2,0,6,1330870.0,1343883.0,1544833.0666666667,19971.901051449393
VN-8346,Vietnam Airlines,1348600,TP HCM (SGN),Nha Trang (CXR),10,10,1.348.600 VND,Evening,Evening,85,1,0,6,1343883.0,1348600.0,1555160.4888888889,22790.466539160396
VU-303,Vietravel Airlines,918385,TP HCM (SGN),Phú Quốc (PQC),7,7,918.385 VND,Evening,Evening,60,1,0,1,918385.0,918385.0,918385.0,0.0
VU-672,Vietravel Airlines,1480998,TP HCM (SGN),Đà Nẵng (DAD),7,0,1.480.998 VND,Morning,Afternoon,85,3,0,1,1480998.0,1480998.0,1480998.0,0.0
VU-672,Vietravel Airlines,1417875,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.417.875 VND,Morning,Afternoon,85,2,0,1,1480998.0,1417875.0,1449436.5,44634.70134883844
VU-672,Vietravel Airlines,1306435,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.306.435 VND,Morning,Afternoon,85,1,0,2,1417875.0,1306435.0,1346546.8333333333,180983.3660936367
VU-684,Vietravel Airlines,975100,TP HCM (SGN),Đà Nẵng (DAD),7,7,975.100 VND,Evening,LateNight,85,1,0,2,975100.0,975100.0,1346546.8333333333,180983.3660936367
VU-750,Vietravel Airlines,1921584,TP HCM (SGN),Hà Nội (HAN),7,0,1.921.584 VND,Morning,Morning,130,3,0,3,1921584.0,1921584.0,3054247.5,0.0
VU-750,Vietravel Airlines,4254969,TP HCM (SGN),Hà Nội (HAN),12,0,4.254.969 VND,Morning,Morning,130,3,0,3,1921584.0,4254969.0,3054247.5,0.0
VU-750,Vietravel Airlines,1926615,TP HCM (SGN),Hà Nội (HAN),7,7,1.926.615 VND,Morning,Morning,130,2,0,3,4254969.0,1926615.0,2422235.25,893800.2955359351
VU-750,Vietravel Airlines,2019850,TP HCM (SGN),Hà Nội (HAN),7,7,2.019.850 VND,Morning,Morning,130,1,0,3,1926615.0,1921584.0,2241673.5,705157.5149136893
VU-780,Vietravel Airlines,1921584,TP HCM (SGN),Hà Nội (HAN),7,0,1.921.584 VND,Evening,Evening,130,3,0,3,1921584.0,1921584.0,3054247.5,0.0
VU-780,Vietravel Airlines,4254969,TP HCM (SGN),Hà Nội (HAN),12,0,4.254.969 VND,Evening,Evening,130,3,0,3,1921584.0,4254969.0,3054247.5,0.0
VU-780,Vietravel Airlines,1722027,TP HCM (SGN),Hà Nội (HAN),7,7,1.722.027 VND,Evening,Evening,130,2,0,3,4254969.0,1722027.0,2422235.25,893800.2955359351
VU-780,Vietravel Airlines,1810900,TP HCM (SGN),Hà Nội (HAN),7,7,1.810.900 VND,Evening,Evening,130,1,0,3,1722027.0,1921584.0,2241673.5,705157.5149136893
VU-794,Vietravel Airlines,1717410,TP HCM (SGN),Hà Nội (HAN),7,0,1.717.410 VND,LateNight,EarlyMorning,130,3,0,3,1717410.0,1717410.0,3054247.5,0.0
VU-794,Vietravel Airlines,4254969,TP HCM (SGN),Hà Nội (HAN),12,0,4.254.969 VND,LateNight,EarlyMorning,130,3,0,3,1717410.0,4254969.0,3054247.5,0.0
VU-794,Vietravel Airlines,1722027,TP HCM (SGN),Hà Nội (HAN),7,7,1.722.027 VND,LateNight,EarlyMorning,130,2,0,3,4254969.0,1722027.0,2422235.25,893800.2955359351
VU-794,Vietravel Airlines,1810900,TP HCM (SGN),Hà Nội (HAN),7,7,1.810.900 VND,LateNight,EarlyMorning,130,1,0,3,1722027.0,1717410.0,2241673.5,705157.5149136893
